,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst
0,0.10242921400691016,-0.19358039231578753,0.11856948337942445,0.09190780983622032,0.14644248285814568,0.30657084054357964,0.24769001772357255,0.2364487853849581,0.2070419984121059,0.2106115817874516,0.2324581733695813,-0.05277691792266399,0.26451066642260546,0.2322568402978118,-0.019980621763841164,0.12295098342939671,0.06759991353762546,0.06169855937657225,0.1072555880901438,0.08469132939815294,0.17615393326755827,-0.12691270926224207,0.21507952612510672,0.1868488862414033,0.12209431644452383,0.24430930757442093,0.19695945656399882,0.21437698896198687,0.256816447585971,0.18085260989057894
1,0.35655524843900266,-0.068908116269672,0.3285218224115571,0.3719271402782187,-0.16114027761551772,-0.09490982914208414,-0.004646556492790897,0.10681029324842325,0.00027131317688187175,-0.1692639111728736,0.0972837705752246,-0.17074310688912975,0.05131137519139366,0.14466298501664399,-0.1179574766769356,-0.13502225146241317,-0.08588953603552942,0.050694669310579164,-0.15694847858983058,-0.01937741185631447,0.35189947245880454,-0.07194221439265792,0.2991316347229904,0.3683769699588118,-0.0731910078898011,-0.08387551473744415,-0.028595215640318774,0.21182710990353096,-0.047523861438824005,0.05479212830810392
2,0.2582066216806108,0.07455622366963502,0.25601906691380594,0.2547737859432805,0.15398873650800696,0.17208329192191016,0.22283803605263877,0.3329517236328116,0.15357596506402965,-0.06504782013820569,0.20080679263853263,-0.12749174537928418,0.13907017828870774,0.1930698693894875,-0.04854056438635439,0.13319396058127048,0.0348238244299191,0.23286451937349398,0.03873954378728358,0.04797743668263525,0.24709022424989852,-0.003918217120563607,0.22022257054683872,0.2380056600328179,0.08619603061190687,0.17698737884890764,0.13973137190309154,0.3195125211641845,0.18831705110639213,0.03291406734549592
3,-0.05497690354075814,0.018141809527699684,-0.04237704724199323,-0.054659051291787476,0.2347736019675506,0.24330750385137764,0.13698637304460076,0.10379686739298816,0.2050174674890269,0.3511300231411837,0.02333565410871794,-0.007894230781018604,0.02049138723920733,-0.020618996159601354,0.04931356957526376,0.19621565461835158,0.05859544669522123,0.07972284062494252,0.3383859665161306,0.1463967334919152,-0.020124668721385436,0.009579843456464692,-0.017870624336872983,-0.03932643878301336,0.2426901532087268,0.27837735706206934,0.14225527455541165,0.1555683869100481,0.43229108762818974,0.3528525299103926
4,0.2983036271150531,-0.19630445103818323,0.30278194274240366,0.3112448527574022,0.04778386260159517,0.0919199695498991,0.2336619267982915,0.2434584901083215,-0.001629393497373012,-0.09585853408385502,0.21653902155780738,-0.13468149244877545,0.2169900875151801,0.20287289105057235,0.2527596207263353,-0.008269258994143413,0.14119654584708408,0.1950071886025597,-0.06154107396263131,0.0851006571009067,0.22131660253916072,-0.2499821545600681,0.22812771740660537,0.20804843212261417,0.037589459393904213,-0.05341192890513345,0.10450425618939742,0.12428789343533068,-0.1479936827767188,-0.06767781788112616
5,-0.08306754679050825,-0.14566109297698515,-0.06750871227360818,-0.08817249500022546,0.3901490304733074,0.21698025479751312,0.15106082167761806,0.14379883419217612,0.1753163360230124,0.3295684960354521,-0.044477729586346375,-0.10334502041307929,-0.05602722478810579,-0.05043922819866048,0.027262862504679946,0.07769140675012458,0.027904297988465807,-0.012053378248232929,0.0233868866634963,0.08489345160545907,-0.02885865766967115,-0.05472502244349414,-0.020054705010878537,-0.042603189842255175,0.357208198047003,0.300205835491954,0.22027727539294573,0.1579636398993328,0.3058647983572696,0.39091281211814743
6,0.2949419459097854,0.04046626018032962,0.28668427413552805,0.2758957164027215,-0.03101699557287376,0.022240840333524126,0.07558575233920689,0.1629575962122971,-0.016202838541097254,-0.1920251561810619,0.03775430427244688,-0.20275769171118874,0.03914656571622363,0.07522178534943352,-0.2289770851303845,-0.1641245859097266,-0.07812204707385335,-0.05745373672706954,-0.20898601498405647,-0.15396070362068529,0.3448355561813349,0.08133152655041576,0.3446698106752977,0.32121724139762625,0.1306411780557378,0.005343877783666189,0.12835199201078318,0.3014427985856135,0.06611544603836762,-0.0037104856001160557
7,-0.028250558459016348,0.08544289328989858,-0.017369092769742633,-0.05219413757562802,0.3823533022341989,0.271763446514815,0.014546560668183887,0.06720780283995219,0.33451425704065196,0.3957743820847532,0.15341886208248576,0.06926031438906251,0.11681227114319888,0.05571184973675249,0.14016750010130272,0.06410483984553424,-0.05543332489868728,0.10377297313696425,-0.16399790888854504,0.14580201207248003,0.03903578540139758,0.09559682319351467,0.02370531818865596,0.006879152095332366,0.3451469996858173,0.1727653726035189,-0.0050185558837654975,0.1487880313598269,0.11385401010002869,0.4115260280694078
8,-0.05320796134055518,0.09785657492200521,-0.030591991436308308,-0.0638507242513073,0.3659196730535686,0.2798625989735185,0.20259944606250943,0.19123139033390946,0.326659557993307,0.2613246218320998,-0.05930427033572353,-0.06478316172384076,-0.03784827111937336,-0.05856524912766477,-0.07257063176851185,0.08862655535513678,0.020037038367747034,0.012504508617410627,0.017862165653067964,-0.002885559215499906,-0.026815566173612367,0.13674188611566893,-0.005253061620210046,-0.04127507348260264,0.2763306309432635,0.30218165591532953,0.21272666472824214,0.2312702316152772,0.3971661178506123,0.21415837949061375
9,-0.03893289126023572,0.09088656013681101,-0.0270892151689824,-0.04185398984009222,0.13012581194754114,0.21075328413094602,0.1429659603967186,0.07742931206265903,0.06555196242141818,0.22881955344892385,-0.031921010753558625,0.057005214912105334,-0.03366151634118502,-0.029661146240876055,0.002960533075379068,0.21455405454844384,0.12413610752956072,0.033659487680396144,-0.02640307433691858,0.19545978300981554,-0.020076693479103937,0.20086666244576004,-0.02353710395638977,-0.024452280402647582,0.19076921016664017,0.420368706079065,0.32849506183218447,0.1331938278325423,0.19489229652359924,0.5629323493336459
